3,12,direita,-3.0901892966339037
3,12,esquerda,-1.5467542453011633
3,13,acima,-9.997403851570734
3,13,abaixo,-2.2515902200001894
3,13,direita,-3.8875326262224896
3,13,esquerda,-2.309700632734936
3,14,acima,-9.996754814463419
3,14,abaixo,-9.997923081256587
3,14,direita,-4.4922412442379045
3,14,esquerda,-3.026431211234655
3,15,acima,-9.99999742889913
3,15,abaixo,-4.139348215088364
3,15,direita,-5.097318976515007
3,15,esquerda,-3.723799774591156
3,16,acima,-9.999998683596354
3,16,abaixo,-4.351409271874413
3,16,direita,-5.511568804890082
3,16,esquerda,-4.605712146965691
3,17,acima,-9.999999723930149
3,17,abaixo,-4.916268343342013
3,17,direita,-5.883423165448555
3,17,esquerda,-4.941635717857393
3,18,acima,-6.296695931205983
3,18,abaixo,-5.435176069121042
3,18,direita,-5.885683595650548
3,18,esquerda,-5.424641509007817
4,1,acima,-5.48298038888054
4,1,abaixo,-4.459174465412994
4,1,direita,-4.351409272241083
4,1,esquerda,-5.040539784106059
4,2,acima,-4.917491618272615
4,2,abaixo,-3.7237880782000072
4,2,direita,-3.723888988082693
4,2,esquerda,-4.916553933475457
4,3,acima,-4.371799237356808
4,3,abaixo,-3.0264311980000054
4,3,direita,-9.999999886921792
4,3,esquerda,-4.356193400494009
4,5,acima,-3.0438959247857738
4,5,abaixo,-1.4419575999850824
4,5,direita,-1.3906558000026017
4,5,esquerda,-9.999984675044594
4,6,acima,-2.2557162874635686
4,6,abaixo,-0.4341357931552245
4,6,direita,-0.43406200000000195
4,6,esquerda,-2.251767368411993
4,7,acima,-1.3910285344288835
4,7,abaixo,0.6288199999999982
4,7,direita,-9.999999779144119
4,7,esquerda,-1.390937102236748
4,9,acima,0.6141411145228097
4,9,abaixo,3.121999999999998
4,9,direita,-9.999319435266159
4,9,esquerda,-9.995943518079272
4,11,acima,-1.443853568206828
4,11,abaixo,0.6288199999999982
4,11,direita,-1.3963919186563043
4,11,esquerda,-9.999996786123912
4,12,acima,-2.2522937335403515
4,12,abaixo,-0.43406200000000195
4,12,direita,-2.2516697335999467
4,12,esquerda,-0.4341208558548539
4,13,acima,-3.0310847918318173
4,13,abaixo,-1.3915055386001107
4,13,direita,-9.999976054757177
4,13,esquerda,-1.3906558000000029
4,15,acima,-4.468728037450856
4,15,abaixo,-3.0264311980000853
4,15,direita,-4.352861825602919
4,15,esquerda,-9.999999654912685
4,16,acima,-4.916286014244345
4,16,abaixo,-3.7237880782000072
4,16,direita,-4.916273896627088
4,16,esquerda,-3.723800897891168
4,17,acima,-5.424743258926586
4,17,abaixo,-4.354366769011774
4,17,direita,-5.428503961556323
4,17,esquerda,-4.35140927038001
4,18,acima,-5.91965163578894
4,18,abaixo,-4.916268353788629
4,18,direita,-5.506559568292887
4,18,esquerda,-4.932762098970574
5,1,acima,-5.047241395853691
5,1,abaixo,-5.066376558144484
5,1,direita,-3.723788079051752
5,1,esquerda,-4.584971741598269
5,2,acima,-4.35141066884964
5,2,abaixo,-4.351416197794061
5,2,direita,-3.0264311980000054
5,2,esquerda,-4.351416251995381
5,3,acima,-3.72378808873351
5,3,abaixo,-3.723788131882116
5,3,direita,-2.251590220000004
5,3,esquerda,-3.7237884206175176
5,4,acima,-9.999999999997481
5,4,abaixo,-3.026432877816224
5,4,direita,-1.3906558000000029
5,4,esquerda,-3.0264314145960305
5,5,acima,-2.2515905292332317
5,5,abaixo,-2.251590918120458
5,5,direita,-0.43406200000000195
5,5,esquerda,-2.251590269996421
5,6,acima,-1.3906615521257586
5,6,abaixo,-9.999999999860018
5,6,direita,0.6288199999999982
5,6,esquerda,-1.3906558281237889
5,7,acima,-0.43406200003719864
5,7,abaixo,1.809799999999998
5,7,direita,-9.999999999999474
5,7,esquerda,-0.4340620109924486
5,9,acima,1.8097954906711895
5,9,abaixo,4.579999999999997
5,9,direita,-9.999994978318615
5,9,esquerda,-9.999995982654891
5,11,acima,-0.4340620001058696
5,11,abaixo,1.809799999999998
5,11,direita,-0.4340620000025817
5,11,esquerda,-9.999999999999996
5,12,acima,-1.390655800060352
5,12,abaixo,-9.999999999999932
5,12,direita,-1.3906558000103661
5,12,esquerda,0.6288199999999982
5,13,acima,-2.2515902474177167
5,13,abaixo,-2.251590222851247
5,13,direita,-2.251590220625481
5,13,esquerda,-0.43406200000000195
5,14,acima,-9.999999999999996
5,14,abaixo,-3.0264311982245173
5,14,direita,-3.0264311987570185
5,14,esquerda,-1.3906558000000029
5,15,acima,-3.7237880801003875
5,15,abaixo,-3.7237880787005846
5,15,direita,-3.723788078625794
5,15,esquerda,-2.251590220000004
5,16,acima,-4.351409307715809
5,16,abaixo,-4.351409272008304
5,16,direita,-4.35140928521458
5,16,esquerda,-3.0264311980000054
5,17,acima,-4.916366904811184
5,17,abaixo,-4.916427598827565
5,17,direita,-4.91644467239421
5,17,esquerda,-3.7237880782000072
5,18,acima,-5.426556433860092
5,18,abaixo,-5.4408426894134205
5,18,direita,-4.916643399507366
5,18,esquerda,-4.35140927038001
6,1,acima,-4.898875367493613
6,1,abaixo,-4.633630374856352
6,1,direita,-4.351409857082201
6,1,esquerda,-5.038847917352719
6,2,acima,-3.723788078200009
6,2,abaixo,-3.728792686099397
6,2,direita,-3.7302972530673073
6,2,esquerda,-4.930992085051298
6,3,acima,-3.0264311980004903
6,3,abaixo,-3.035339944532797
6,3,direita,-3.0443513445622763
6,3,esquerda,-4.366008737603275
6,4,acima,-2.2829477545360772
6,4,abaixo,-2.256404156461036
6,4,direita,-2.2515902200007916
6,4,esquerda,-3.74511280046063
6,5,acima,-1.3906558000000029
6,5,abaixo,-1.3932206120613189
6,5,direita,-9.999998946877085
6,5,esquerda,-3.032564922671584
6,7,acima,0.6288199999999852
6,7,abaixo,0.6288199999995421
6,7,direita,3.121999999999998
6,7,esquerda,-9.999999999999996
6,8,acima,-9.99999999999897
6,8,abaixo,-9.999999999999982
6,8,direita,4.579999999999997
6,8,esquerda,1.8097999999972867
6,9,acima,3.121999999999998
6,9,abaixo,6.1999999999999975
6,9,direita,3.121999999999998
6,9,esquerda,3.121999999999998
6,10,acima,-9.999999999999996
6,10,abaixo,-9.999999999999996
6,10,direita,1.8097999999999381
6,10,esquerda,4.579999999999997
6,11,acima,0.6288199999999968
6,11,abaixo,0.6288199999999972
6,11,direita,-9.999999999999996
6,11,esquerda,3.121999999999998
6,13,acima,-1.3963884563521942
6,13,abaixo,-1.3906558000000029
6,13,direita,-3.027167264600014
6,13,esquerda,-9.999997943119304
6,14,acima,-2.251590220000004
6,14,abaixo,-2.2526000115473765
6,14,direita,-3.7250423556843524
6,14,esquerda,-2.2521637496412987
6,15,acima,-3.0264311980000054
6,15,abaixo,-3.0264758155402816
6,15,direita,-4.352375490160688
6,15,esquerda,-3.026595627265789
6,16,acima,-3.723788078200016
6,16,abaixo,-3.725559247478082
6,16,direita,-4.918744195005521
6,16,esquerda,-3.7243118744619856
6,17,acima,-4.351409281270726
6,17,abaixo,-4.362691680242404
6,17,direita,-5.497303197677219
6,17,esquerda,-4.3823580117634595
6,18,acima,-4.916268564952613
6,18,abaixo,-5.055536796305439
6,18,direita,-5.713122792802194
6,18,esquerda,-5.0446168773391165
7,1,acima,-5.329667636503381
7,1,abaixo,-5.196277666915127
7,1,direita,-3.7237880799305634
7,1,esquerda,-4.66329622354216
7,2,acima,-4.352491788041056
7,2,abaixo,-4.352204472480812
7,2,direita,-3.0264311980000054
7,2,esquerda,-4.352193902662229
7,3,acima,-3.7240400243952347
7,3,abaixo,-3.7239040284470093
7,3,direita,-2.251590220000004
7,3,esquerda,-3.723930534403568
7,4,acima,-3.0268426055605073
7,4,abaixo,-9.999999999332505
7,4,direita,-1.3906558000000029
7,4,esquerda,-3.0266676988825685
7,5,acima,-2.251631964494722
7,5,abaixo,-2.251644925309728
7,5,direita,-0.43406200000000195
7,5,esquerda,-2.2516051735559834
7,6,acima,-9.999999999999666
7,6,abaixo,-1.3906563567324643
7,6,direita,0.6288199999999982
7,6,esquerda,-1.390659855455819
7,7,acima,1.809799999999998
7,7,abaixo,-0.4340623522239868
7,7,direita,-9.999999999999176
7,7,esquerda,-0.4340622579125948
7,9,acima,4.579999999999997
7,9,abaixo,7.999999999999998
7,9,direita,-9.999999999999996
7,9,esquerda,-9.999999999999996
7,11,acima,1.809799999999998
7,11,abaixo,-0.4340620030397787
7,11,direita,-0.4340620037323566
7,11,esquerda,-9.999999999999176
7,12,acima,-9.999999999999995
7,12,abaixo,-1.3906558532296807
7,12,direita,-1.3906558016154231
7,12,esquerda,0.6288199999999982
7,13,acima,-2.251590220998715
7,13,abaixo,-2.251590248802667
7,13,direita,-2.251590221748089
7,13,esquerda,-0.43406200000000195
7,14,acima,-3.0264348340142613
7,14,abaixo,-9.99999999999897
7,14,direita,-3.026433046741073
7,14,esquerda,-1.3906558000000029
7,15,acima,-3.7237883072617373
7,15,abaixo,-3.723788529099511
7,15,direita,-3.7237900275847027
7,15,esquerda,-2.251590220000004
7,16,acima,-4.3514222953847606
7,16,abaixo,-4.351417316299173
7,16,direita,-4.3514147798076515
7,16,esquerda,-3.0264311980000054
7,17,acima,-4.9327489999447
7,17,abaixo,-4.918843002931451
7,17,direita,-4.921796922153464
7,17,esquerda,-3.7237880782000072
7,18,acima,-5.505433924173631
7,18,abaixo,-5.622596076104399
7,18,direita,-4.928949095027807
7,18,esquerda,-4.351409270406313
8,1,acima,-4.399183138313892
8,1,abaixo,-5.467421831001837
8,1,direita,-4.351409270557351
8,1,esquerda,-5.001139795758117
8,2,acima,-3.7237880782000072
8,2,abaixo,-4.919441524754452
8,2,direita,-3.7403849405098843
8,2,esquerda,-4.954820884057696
8,3,acima,-3.0264312339901567
8,3,abaixo,-4.504159442678242
8,3,direita,-9.999999326001337
8,3,esquerda,-4.454410699365642
8,5,acima,-1.3906558048557347
8,5,abaixo,-3.07413410564064
8,5,direita,-1.4687728931500443
8,5,esquerda,-9.999998683596354
8,6,acima,-0.43406200000000195
8,6,abaixo,-2.2536261721087305
8,6,direita,-0.43450659599239805
8,6,esquerda,-2.263375874182411
8,7,acima,0.6288199999999943
8,7,abaixo,-1.4198843860891148
8,7,direita,-9.999885820184584
8,7,esquerda,-1.3955308340590462
8,9,acima,6.199999999980436
8,9,abaixo,9.999999999999996
8,9,direita,-9.999999999993847
8,9,esquerda,-9.999999999999865
8,11,acima,0.6288199999999982
8,11,abaixo,-1.397449109420033
8,11,direita,-1.3929830792787459
8,11,esquerda,-9.999997943119304
8,12,acima,-0.43406200000000195
8,12,abaixo,-2.2529117437962523
8,12,direita,-2.253346510717032
8,12,esquerda,-0.4361585134622627
8,13,acima,-1.3906558000000113
8,13,abaixo,-3.02730954856393
8,13,direita,-9.999999654912685
8,13,esquerda,-1.3931184612002376
8,15,acima,-3.02643119800001
8,15,abaixo,-4.3593070005412
8,15,direita,-4.352795801065119
8,15,esquerda,-9.999999970357226
8,16,acima,-3.7237880782000072
8,16,abaixo,-4.916976626214818
8,16,direita,-4.91796475863001
8,16,esquerda,-3.723843453864328
8,17,acima,-4.436994573596109
8,17,abaixo,-5.454709680364385
8,17,direita,-5.749903610154847
8,17,esquerda,-4.351409270798214
8,18,acima,-4.916270573657068
8,18,abaixo,-6.060488100162067
8,18,direita,-5.627883865523497
8,18,esquerda,-5.036489851140827
9,1,acima,-4.916270849525946
9,1,abaixo,-5.73481729936312
9,1,direita,-5.234832998478974
9,1,esquerda,-5.6607942087057985
9,2,acima,-4.351409394536574
9,2,abaixo,-5.0040241562450145
9,2,direita,-4.741251189268718
9,2,esquerda,-5.587314550550953
9,3,acima,-4.047861812192419
9,3,abaixo,-4.648349753746141
9,3,direita,-3.723790537800854
9,3,esquerda,-5.134302631747461
9,4,acima,-9.999998683596354
9,4,abaixo,-3.935495525508251
9,4,direita,-3.026431200645964
9,4,esquerda,-4.405576414657832
9,5,acima,-2.267364338550399
9,5,abaixo,-3.0613276240406684
9,5,direita,-2.2515902200000664
9,5,esquerda,-3.772722872790212
9,6,acima,-1.3906558000000029
9,6,abaixo,-2.2649847451672476
9,6,direita,-1.430071168106939
9,6,esquerda,-3.0446850635890472
9,7,acima,-0.43406284091494746
9,7,abaixo,-1.6881182291613168
9,7,direita,-9.999926924918135
9,7,esquerda,-2.4082490085175134
9,11,acima,-0.434062017696392
9,11,abaixo,-1.6473236902981807
9,11,direita,-2.327236180714104
9,11,esquerda,-9.999857275230731
9,12,acima,-1.390655825030915
9,12,abaixo,-2.4395459403689905
9,12,direita,-3.132444689386814
9,12,esquerda,-1.4116598112538712
9,13,acima,-2.2515902208107623
9,13,abaixo,-3.095286684504506
9,13,direita,-4.096575654561508
9,13,esquerda,-2.2733268155035
9,14,acima,-9.999941539934508
9,14,abaixo,-4.405802656178695
9,14,direita,-4.873133516285344
9,14,esquerda,-3.02665136318951
9,15,acima,-3.7237882473831254
9,15,abaixo,-4.455568673805229
9,15,direita,-5.033182609205183
9,15,esquerda,-4.040045376005611
9,16,acima,-4.35140927038001
9,16,abaixo,-4.920105722001755
9,16,direita,-5.437545899313078
9,16,esquerda,-4.37361569065696
9,17,acima,-4.979573519064159
9,17,abaixo,-5.430894617838271
9,17,direita,-5.952461373895557
9,17,esquerda,-4.91626834357891
9,18,acima,-5.69710046523148
9,18,abaixo,-6.1143457228598574
9,18,direita,-6.145986587494289
9,18,esquerda,-5.424643803028424
